1617,怀疑的，不信任的：suspicious,leery,,,,,,,,,,,,,
1618,遗产：handed down ancestor,legacy,,,,,,,,,,,,,
1619,传奇，传说：popular myth；图例：explanatory list map,legend,,,,,,,,,,,,,
1620,大量的人，（尤指）军团：large body of men；大量的：numerous,legion,,,,,,,,,,,,,
1621,宽大仁慈的：merciful,lenient,,,,,,,,,,,,,
1622,非常有害的，致命的：extremely harmful,lethal,,,,,,,,,,,,,
1623,没精打采的，行动迟缓的：sluggish,lethargic,,,,,,,,,,,,,
1624,明智的：sensible,levelheaded,,,,,,,,,,,,,
1625,轻浮：frivolity,levity,,,,,,,,,,,,,
1626,责任：liable；障碍，不利条件：creates difficulty,liability,,,,,,,,,,,,,
1627,思想前卫的：not bound；慷慨的，大方的：generosity,liberal,,,,,,,,,,,,,
1628,放荡不羁者：without moral restraint,libertine,,,,,,,,,,,,,
1629,许可，认可：approval；自由：move freely；放荡：disregard for standards；准许，授权使用：permit or authorize,license,,,,,,,,,,,,,
1630,放荡的，性欲强的：lacking restraints,licentious,,,,,,,,,,,,,
1631,显示相似，把…比作：show as similar,liken,,,,,,,,,,,,,
1632,可塑的，柔软的：flexible,limber,,,,,,,,,,,,,
1633,柔软的，松散的：lacking firm；软弱的，没有精神的：lacking strength；跛行，艰难地行走：haltingly or unsteadily,limp,,,,,,,,,,,,,
1634,透明清澈的：transparent clearness；镇定的，淡定的：free from agitation,limpid,,,,,,,,,,,,,
1635,磨蹭，闲荡：proceed slowly,linger,,,,,,,,,,,,,
1636,追捧，把...捧为名人：celebrity,lionize,,,,,,,,,,,,,
1637,柔软的：easily bent；敏捷的，轻盈的：move with ease,lissome,,,,,,,,,,,,,
1638,（使）倾斜：at an angle,list,,,,,,,,,,,,,
1639,敏捷的，轻盈的：grace；柔软的：easily bent,lithe,,,,,,,,,,,,,
1640,不情愿的，讨厌的：reluctant,loath,,,,,,,,,,,,,
1641,厌恶：dislike,loathe,,,,,,,,,,,,,
1642,崇高的：elevated；高的：rising；自大的：superiority,lofty,,,,,,,,,,,,,
1643,懒洋洋地行动：lazy；偷懒，打发时间：doing nothing,loll,,,,,,,,,,,,,
1644,歪的，倾斜的：leaning；不平衡的，不协调的：lacking in balance,lopsided,,,,,,,,,,,,,
1645,话多的：excessive talk,loquacious,,,,,,,,,,,,,
1646,"粗鲁的：awkward, stupid and boorish",loutish,,,,,,,,,,,,,
1647,使润滑：reduce friction,lubricate,,,,,,,,,,,,,
1648,有光亮的：suffused with light；神志清楚的：full use of one’s mind；表达清晰的，简单易懂的：easily understood,lucid,,,,,,,,,,,,,
1649,荒唐的，可笑的：derisive laughter,ludicrous,,,,,,,,,,,,,
1650,拖动，拉动：cause to follow；费力搬运：laboriously,lug   ,,,,,,,,,,,,,
1651,（故作夸张的）悲哀的：mournful,lugubrious,,,,,,,,,,,,,
1652,相对平静时期，间隙：momentary halt；使镇静，使安心：free from distress,lull,,,,,,,,,,,,,
1653,催眠曲：song lull sleep；使镇静，使安心：free from distress,lullaby,,,,,,,,,,,,,
1654,木材：tree logs；笨拙地行动：clumsiness；使负担（从而拖累）：burden,lumber,,,,,,,,,,,,,
1655,杰出人物：eminence,luminary,,,,,,,,,,,,,
1656,发光的，有光泽的：emitting or reflecting light；杰出的：standing above,luminous,,,,,,,,,,,,,
1657,蹒跚：swaying,lurch,,,,,,,,,,,,,
1658,恐怖的：令人反感的：causing revulsion；面色苍白的，病态的：pale in appearance,lurid,,,,,,,,,,,,,
1659,潜伏：lie in wait,lurk,,,,,,,,,,,,,
1660,茂盛呃：vigorously；多产的：producing abundantly；（声音、味道）优美的，令人愉悦的：appealing,lush,,,,,,,,,,,,,
1661,有光泽的：shiny,lustrous,,,,,,,,,,,,,
1662,豪华的：wealth and comfort；奢侈的：excessive gratification,luxurious,,,,,,,,,,,,,
1663,（可以哼唱的）小曲：musical composition；如诗歌般流畅优美的：suggestive of poetry or music,lyric,,,,,,,,,,,,,
1664,恐怖的：horror of death,macabre,,,,,,,,,,,,,
1665,浸泡（以软化）：soaking or steeping,macerate,,,,,,,,,,,,,
1666,轨迹：scheming or crafty action,machination,,,,,,,,,,,,,
1667,使有斑点，弄脏；玷污，损坏：spot,maculate,,,,,,,,,,,,,
1668,热爱冒险的人：seeks our very dangerous or foolhardy adventures；大胆的，鲁莽的：foolishly adventurous or bold,madcap,,,,,,,,,,,,,
1669,漩涡：violent whirlpool；混乱、动荡的局势：turbulent,maelstrom,,,,,,,,,,,,,
1670,壮丽的：strikingly impressive,magnificent,,,,,,,,,,,,,
1671,重要，重大：greatness in significance；巨大：greatness in size,magnitude,,,,,,,,,,,,,
1672,笨拙的：lack of nimbleness,maladroit,,,,,,,,,,,,,
1673,不舒服：bodily discomfort,malaise,,,,,,,,,,,,,
1674,不满分子：opposition；不满的：dissatisfied,malcontent,,,,,,,,,,,,,
1675,"恶意的，恶毒的：vicious ill will, spite，hatred",malevolent,,,,,,,,,,,,,
1676,恶意的：deliberately harmful,malicious,,,,,,,,,,,,,
1677,恶意的：cause suffering；诽谤：utter injuriously,malign,,,,,,,,,,,,,
1678,恶毒的，邪恶的：desire to cause someone pain,malignant,,,,,,,,,,,,,
1679,装病以逃避工作：pretend illness,malinger,,,,,,,,,,,,,
1680,可塑的：capable of being shaped；易控制的：capable of being controlled,malleable,,,,,,,,,,,,,
1681,恶臭的：unpleasant smell ,malodorous     ,,,,,,,,,,,,,
1682,强制的：forcing compliance,mandatory,,,,,,,,,,,,,
1683,巧妙地操纵：guide with adroitness and design ,maneuver,,,,,,,,,,,,,
1684,损毁，使伤残：injury；弄砸：ruin,mangle,,,,,,,,,,,,,
1685,卑劣的：contemptible,mangy,,,,,,,,,,,,,
1686,热衷，狂热：intense enthusiasm,mania,,,,,,,,,,,,,
1687,显然的，明显易懂：understanding；显现，显露：make evident,manifest,,,,,,,,,,,,,
1688,巧妙操作：skillful；巧妙处理，暗中操控：deviously,manipulate,,,,,,,,,,,,,
1689,不自然的，做作的：artificial,mannered,,,,,,,,,,,,,
1690,解放（奴隶）：release from slavery,manumit,,,,,,,,,,,,,
1691,手稿：written by hand,manuscript,,,,,,,,,,,,,
1692,污点，坏点：spoils the appearance；破坏，削弱：impair,mar,,,,,,,,,,,,,
1693,边缘的：near a border；不重要的：not of central importance,marginal,,,,,,,,,,,,,
1694,沼泽，湿地：wet,marsh,,,,,,,,,,,,,
1695,纪律严明之人：strict,martinet,,,,,,,,,,,,,
1696,"令人惊奇的事物：surprise, admiration or wonder；（因为壮观、美丽等而）表示惊讶：feel amazement",marvel,,,,,,,,,,,,,
1697,面具，伪装：display insincere；伪装，掩饰：disguise,mash,,,,,,,,,,,,,
1698,捣碎：pulpy mass,masquerade,,,,,,,,,,,,,
1699,技艺超群，精通：great skill,mastery,,,,,,,,,,,,,
1700,入学；录取：admit or be admitted,matriculate,,,,,,,,,,,,,
1701,过于感伤的：tearfully sentimental,maudlin,,,,,,,,,,,,,
1702,专家：experienced,maven,,,,,,,,,,,,,
1703,特立独行之人：does not conform；标新立异的，不合常规的：deviating,maverick,,,,,,,,,,,,,
1704,过度伤感的：sentimental,mawkish,,,,,,,,,,,,,
1705,贫乏的：deficient,meager,,,,,,,,,,,,,
1706,"卑贱的：ignoble；吝啬的：sharing little；打算，怀有目的：purpose or goal；意味着：convey, show or indicate",mean,,,,,,,,,,,,,
1707,闲逛，漫步：aimlessly and idly,meander,,,,,,,,,,,,,
1708,少得可怜的，微不足道的：small,measly,,,,,,,,,,,,,
1709,深思熟虑的，审慎的：calculated,measured,,,,,,,,,,,,,
1710,干涉，管闲事：intrude,meddle,,,,,,,,,,,,,
1711,调解，调停：bring about an agreement,mediate,,,,,,,,,,,,,
1712,平庸的，质量中等偏下的：moderate,mediocre,,,,,,,,,,,,,
1713,思索，沉思：focus,meditate,,,,,,,,,,,,,
1714,大杂烩，混合物：mixture,medley,,,,,,,,,,,,,
1715,谦恭的：humility；顺从的：submissive,meek,,,,,,,,,,,,,
1716,合适的：very proper,meet,,,,,,,,,,,,,
1717,（曲调）优美的：smooth and sweet,mellifluous,,,,,,,,,,,,,
1718,感情夸张的，伤感的：exaggeratedly emotional,melodramatic,,,,,,,,,,,,,
1719,威胁，使处于危险：intention to harm,menace,,,,,,,,,,,,,
1720,撒谎的，虚假的：lies,mendacious,,,,,,,,,,,,,
1721,仆人，奴仆：servant；卑贱的，低下的：spirit of humility or unseemly submissiveness,menial,,,,,,,,,,,,,
1722,导师：guide；教导，指导：give advice,mentor   ,,,,,,,,,,,,,
1723,（外国军队的）雇佣军：soldier hired；唯利是图的，贪婪的：monetary or material gain,mercenary,,,,,,,,,,,,,
1724,（情绪）善变的：changeableness of mood,mercurial,,,,,,,,,,,,,
1725,艳俗的，俗气的：vulgar manner,meretricious,,,,,,,,,,,,,
1726,应得的，理所应当的：what is called for,merited,,,,,,,,,,,,,
1727,诱捕：catch,mesh,,,,,,,,,,,,,
1728,催命的，催眠术的：mesmerism；令人着迷的，难以抗拒的：attracting,mesmeric,,,,,,,,,,,,,
1729,（使）变形：change,metamorphose,,,,,,,,,,,,,
1730,哲学上的，理论上的：idea；非尘世的：beyond universe,metaphysical,,,,,,,,,,,,,
1731,流星般迅速而短暂的：brevity,meteoric,,,,,,,,,,,,,
1732,井然有序的，有条理的：systematic order,methodical,,,,,,,,,,,,,
1733,极为谨慎的：extreme or excessive care,meticulous,,,,,,,,,,,,,
1734,勇气：strength of spirit；毅力，耐力：stamina,mettle,,,,,,,,,,,,,
1735,使恼怒：annoyed,miff,,,,,,,,,,,,,
1736,迁移的：moving from one region to another,migratory,,,,,,,,,,,,,
1737,环境，氛围：physical or social setting,milieu,,,,,,,,,,,,,
1738,"军事的，军用的：soldiers, arms, or war",military,,,,,,,,,,,,,
1739,榨取（财富、信息等）：coerce profit,milk,,,,,,,,,,,,,
1740,模仿：model,mime,,,,,,,,,,,,,
1741,仿真的，伪造的：in appearance；滑稽地模仿（以取笑）：copy or exaggerate；模仿：model,mimic    ,,,,,,,,,,,,,
1742,带来威胁的，有凶兆的：a sign of evil,minatory,,,,,,,,,,,,,
1743,切碎：small pieces；小步走：short steps,mince,,,,,,,,,,,,,
1744,mingle：social；混合，结合：mix,mingle,,,,,,,,,,,,,
1745,将…减到最少：reduce to smallest；刻意低估：underestimate；表示鄙夷：scornfully low opinion,minimize,,,,,,,,,,,,,
1746,极小的：very small,miniscule,,,,,,,,,,,,,
1747,巨额：abundant amount；无损坏的：unmarred,mint,,,,,,,,,,,,,
1748,仔细的，谨小慎微的：careful scrutiny；小的，不重要的：of small importance,minute,,,,,,,,,,,,,
1749,次要的细节，小事：minor detail,minutia,,,,,,,,,,,,,
1750,海市蜃楼，幻想：illusory,mirage,,,,,,,,,,,,,
1751,困境：difficult situation；使陷入困境，拖后腿：hold back,mire,,,,,,,,,,,,,
1752,欢乐，欢笑：gladness laughter,mirth,,,,,,,,,,,,,
1753,反人类：deep distrust of human,misanthropic,,,,,,,,,,,,,
1754,错误的理解、判断：failure to understand；wrong judgment,misapprehension,,,,,,,,,,,,,
1755,调皮的，行为不端的：childish misbehavior,misbehaving,,,,,,,,,,,,,
1756,调皮的，淘气的：naughty teasing；有害的：causing harm,mischievous,,,,,,,,,,,,,
1757,误解，曲解：mistake,misconstrue,,,,,,,,,,,,,
1758,恶棍，罪犯：behaves criminally,miscreant,,,,,,,,,,,,,
1759,轻罪：crime less serious,misdemeanor,,,,,,,,,,,,,
1760,吝啬的：penuriousness,miserly,,,,,,,,,,,,,
1761,不幸：bad fortune,misfortune,,,,,,,,,,,,,
1762,担忧，忧虑：doubt,misgiving,,,,,,,,,,,,,
1763,不幸之事：unfortunate,mishap,,,,,,,,,,,,,
1764,误传，篡改：give misleading representation,misrepresent,,,,,,,,,,,,,
1765,微小的东西，很少的钱：small object,mite,,,,,,,,,,,,,
1766,减轻痛苦，使缓和：less severe,mitigate,,,,,,,,,,,,,
1767,可移动的：capable moving；可变的：changeable,mobile,,,,,,,,,,,,,
1768,鄙视，嘲弄：ridicule；以嘲笑为目的的模仿：derisive imitation,mockery,,,,,,,,,,,,,
1769,使缓和：lessen intensify；适度的，中庸的：within limits,moderate,,,,,,,,,,,,,
1770,少量：small portion,modicum,,,,,,,,,,,,,
1771,平息，抚慰，缓和：calm,mollify,,,,,,,,,,,,,
1772,宠爱，溺爱：excessive indulgence,mollycoddle,,,,,,,,,,,,,
1773,脱（羽、皮等）：shed feathers,molt,,,,,,,,,,,,,
1774,极重要的：utmost importance,momentous,,,,,,,,,,,,,
1775,动力；冲力；势头：impetus,momentum,,,,,,,,,,,,,
1776,"君主，帝王：rules；巨头，大亨：person of rank, power, or influence",monarch,,,,,,,,,,,,,
1777,杂种的，混血儿的：mixed origin,mongrel,,,,,,,,,,,,,
1778,单色的：one color；单调无味的：lacking variety,monochromatic,,,,,,,,,,,,,
1779,独白：by one actor,monologue,,,,,,,,,,,,,
1780,垄断，主宰：complete control,monopolize,,,,,,,,,,,,,
1781,（声音）单调的：unvarying tone；清一色的，无聊的：tediously unvarying,monotonous,,,,,,,,,,,,,
1782,大杂烩：collection,montage    ,,,,,,,,,,,,,
1783,延期，暂缓施行：suspension,moratorium,,,,,,,,,,,,,
1784,疾病的，疾病所致的：by disease；（思想性格）变态的：unwholesome thoughts,morbid,,,,,,,,,,,,,
1785,尖酸刻薄的：biting caustic,mordant,,,,,,,,,,,,,
1786,即将结束的，垂死的：approaching death；即将过时：obsolete,moribund,,,,,,,,,,,,,
1787,"忧郁的：sullen, gloomy",morose,,,,,,,,,,,,,
1788,综合物，马赛克般的东西：collection,mosaic,,,,,,,,,,,,,
1789,清真寺：worship Muslim,mosque,,,,,,,,,,,,,
1790,过时的：passed its time,moth-eaten,,,,,,,,,,,,,
1791,能动的：movement,motile,,,,,,,,,,,,,
1792,刺激，激发：provide incentive,motivate,,,,,,,,,,,,,
1793,混杂的，富于变化的：variety,motley,,,,,,,,,,,,,
1794,标记上杂色斑点：mark spots,mottle,,,,,,,,,,,,,
1795,座右铭：guiding principle,motto,,,,,,,,,,,,,
1796,悲伤的：expressing sorrow,mournful,,,,,,,,,,,,,
1797,运动：moving,movement,,,,,,,,,,,,,
1798,不干净的：not clean；浑浊的，不清晰的：lacking clarity；使难以理解：make unclear,muddy,,,,,,,,,,,,,
1799,使消声：deaden the sound,muffle,,,,,,,,,,,,,
1800,固执的：obstinate,mulish,,,,,,,,,,,,,
1801,说话含糊：utter confused,mumble,,,,,,,,,,,,,
1802,尘世的，世俗化的：relating to world；平凡的：commonplaces,mundane,,,,,,,,,,,,,
1803,慷慨的：liberal in giving,munificent,,,,,,,,,,,,,
1804,黯淡的，昏暗的：without light；模糊的，晦涩的：lacking clarity,murky,,,,,,,,,,,,,
1805,小声的话语：low sound；低声抱怨，发牢骚：grumble,murmur,,,,,,,,,,,,,
1806,（使）改变，（使）变异：undergo mutation,mutate,,,,,,,,,,,,,
1807,不说话的，缄默的：refraining from speech；使颜色，音调等柔和：soften；减弱声音：muffle the sound,mute,,,,,,,,,,,,,
1808,低声抱怨：murmur complainingly,mutter,,,,,,,,,,,,,
1809,缺乏远见的，缺乏辨别能力的：lack of foresight,myopic,,,,,,,,,,,,,
1810,无限的，大量的：indefinite number,myriad,,,,,,,,,,,,,
1811,最低点：lowest point,nadir,,,,,,,,,,,,,
1812,天真纯朴的：lacking worldly experience,naïve,,,,,,,,,,,,,
1813,自恋：admiration of oneself,narcissism,,,,,,,,,,,,,
1814,新生的：recently come into existence,nascent,,,,,,,,,,,,,
1815,整洁的，时髦的：tidy,natty,,,,,,,,,,,,,
1816,（使）厌恶，（使）作呕：cause disgust,nauseate,,,,,,,,,,,,,
1817,航海的：on water,nautical,,,,,,,,,,,,,
1818,"拒绝，否认：oppose, deny",naysay,,,,,,,,,,,,,
1819,模糊的：indistinct,nebulous,,,,,,,,,,,,,
1820,贫穷的：impoverished,needy,,,,,,,,,,,,,
1821,极坏的，邪恶的：wicked,nefarious,,,,,,,,,,,,,
1822,否定：opposite,negation,,,,,,,,,,,,,
1823,疏忽大意的：failing care,negligent,,,,,,,,,,,,,
1824,商量，谈判：by mutual agreement；谋划：plan out,negotiate,,,,,,,,,,,,,
1825,初学者，新手：beginner,neophyte,,,,,,,,,,,,,
1826,（坚强的）意志，勇气：power of endurance；给予勇气，鼓励：give courage,nerve,,,,,,,,,,,,,
1827,惹怒：arouse anger,nettle,,,,,,,,,,,,,
1828,中和：acid undergo neutralization；破坏，使无效：make inoperative or ineffective,neutralize,,,,,,,,,,,,,
1829,小口咬：small bites,nexus,,,,,,,,,,,,,
1830,准确，精准：careful details；细微之处：fine point,nibble,,,,,,,,,,,,,
1831,连结：connection；核心，最重要的地带：greatest importance,nicety,,,,,,,,,,,,,
1832,不存在，零：nothing,nil,,,,,,,,,,,,,
1833,少量：small amount；小口吃喝：in small amounts,nip,,,,,,,,,,,,,
1834,彻底放松的状态：disregardful or unconscious；天堂，极乐世界：utter perfection and happiness,nirvana,,,,,,,,,,,,,
1835,吹毛求疵：criticize,nitpick,,,,,,,,,,,,,
1836,夜间的：in the night；夜间活动的：active at night,nocturnal,,,,,,,,,,,,,
1837,有害的，有毒的：harmful；恶臭的：offensive smell；非常令人厌恶的：objectionable,noisome,,,,,,,,,,,,,
1838,游牧的；居无定所的人：no fixed residence,nomad,,,,,,,,,,,,,
1839,不重要的：unimportant；名义上的：something in name,nominal,,,,,,,,,,,,,
1840,冷漠：indifference,nonchalant,,,,,,,,,,,,,
1841,"平凡的，不吸引人的：lacking distinctive, interesting",nondescript,,,,,,,,,,,,,
1842,不重要的人：little consequence；虚构的东西：created no objective reality,nonentity,,,,,,,,,,,,,
1843,使迷惑，使困窘：perplex,nonplus,,,,,,,,,,,,,
1844,无意义的话，废话：no meaning,nonsense,,,,,,,,,,,,,
1845,思乡之情：homesick；怀旧，怀念：sentimental yearning for return,nostalgia,,,,,,,,,,,,,
1846,刻痕：cut；通过努力获得：obtain,notch,,,,,,,,,,,,,
1847,（尤指因为丑闻而出名的）名人：widely known something bad；坏名声：ill fame,notoriety,,,,,,,,,,,,,
1848,养育，培养：provide with food；培养，促进：help with growth,nourish,,,,,,,,,,,,,
1849,新奇的：new,novel,,,,,,,,,,,,,
1850,新手，初学者：new,novice,,,,,,,,,,,,,
1851,"有害的，有毒的：harmful, injurious to health；产生强烈厌恶的：causing intense displeasure",noxious,,,,,,,,,,,,,
1852,细微的差异：subtle distinction,nuance,,,,,,,,,,,,,
1853,用肘推以引起注意：push elbow；说服某人做某事：persuade,nudge,,,,,,,,,,,,,
1854,"无关紧要的：consequence, inconsequential",nugatory,,,,,,,,,,,,,
1855,（尤指法律条文等正式的）废除，废弃：doing away,nullification,,,,,,,,,,,,,
1856,失去感觉的：devoid of sensation；麻木的，无感情的：devoid of emotion,numb,,,,,,,,,,,,,
1857,提供营养：nourishment；培育，培养：provide with understanding,nurture,,,,,,,,,,,,,
1858,愚蠢的人：stupid person,oaf,,,,,,,,,,,,,
1859,誓言：formal promise,oath,,,,,,,,,,,,,
1860,固执的：resistant influences；冷酷无情的：lack of sympathy,obdurate,,,,,,,,,,,,,
1861,服从的，顺从的：submissive authority,obedient,,,,,,,,,,,,,
1862,"敬礼，尊重：respect, submission",obeisance,,,,,,,,,,,,,
1863,"使困惑，使模糊：confused, opaque",obfuscate,,,,,,,,,,,,,
1864,强制性的：compulsory；（见得多以至于）无聊的：dull,obligatory,,,,,,,,,,,,,
1865,乐于助人的：do favors,obliging,,,,,,,,,,,,,
1866,斜的：inclined or twisted,oblique,,,,,,,,,,,,,
1867,除去：remove,obliterate,,,,,,,,,,,,,
1868,"不知道的，不知情的：lacking awareness, not informed",oblivious,,,,,,,,,,,,,
1869,谩骂，诽谤：abusively language；恶名，耻辱：lost the esteem,obloquy,,,,,,,,,,,,,
1870,"含义模糊的：not clearly, veiled, uncertain meaning；平凡的，不知名的：famous；使模糊：indistinct",obscure,,,,,,,,,,,,,
1871,谄媚的，奴性的：fawning attentiveness,obsequious,,,,,,,,,,,,,
1872,警惕的，警觉的：paying close attention；严格遵守（规章、制度或原则）的：observing,observant,,,,,,,,,,,,,
1873,迷住的，使困扰：haunt,obsess,,,,,,,,,,,,,
1874,过时的，被淘汰的：no longer useful,obsolete,,,,,,,,,,,,,
1875,固执的：in spite of persuasion；难以减轻或治愈的：mot easily subdued,obstinate,,,,,,,,,,,,,
1876,难驾驭的，任性的：unruly；吵闹的：loud and insistent cries,obstreperous,,,,,,,,,,,,,
1877,"妨碍，给…制造困难：impede, create difficulty；阻挡：prevent passage",obstruct,,,,,,,,,,,,,
1878,愚钝的：absorb ideas readily,obtuse,,,,,,,,,,,,,
1879,排除，使不必要：unnecessary,obviate,,,,,,,,,,,,,
1880,"难以理解的：not easily apprehended, mysterious；使隐藏或神秘：keep secret ",occult,,,,,,,,,,,,,
1881,憎恶，讨厌：strong dislike,odium,,,,,,,,,,,,,
1882,不平常的：different from generally found,offbeat,,,,,,,,,,,,,
1883,即兴的，没有准备的：without preparation,offhand,,,,,,,,,,,,,
1884,多管闲事的：thrusting oneself,officious,,,,,,,,,,,,,
1885,冷淡的：aloof,offish,,,,,,,,,,,,,
1886,不寻常的，不合适的：out of accord with,off-key,,,,,,,,,,,,,
1887,"凶兆的：omen, evil",ominous,,,,,,,,,,,,,
1888,无所不知的：complete knowledge,omniscient,,,,,,,,,,,,,
1889,"费时间花心思的：requiring much time, effort",onerous,,,,,,,,,,,,,
1890,"攻击，进攻：attack, assault；起始，开始：begins",onset,,,,,,,,,,,,,
1891,"不透光的：impenetrable by light, neither transparent translucent；晦涩的：obscure",opaque,,,,,,,,,,,,,
1892,表达观点；想，认为：express opinions,opine,,,,,,,,,,,,,
1893,合适的，恰当的：convenient,opportune,,,,,,,,,,,,,
1894,辱骂的：reproach；臭名昭著的，令人鄙视的：infamous,opprobrious,,,,,,,,,,,,,
1895,（颇有野心、自高自大的）演说：high-flown or pompous manner,oration,,,,,,,,,,,,,
1896,严峻的考验：severe trial,ordeal,,,,,,,,,,,,,
1897,"使确定方向，使熟悉或适应：determine position, make familiar",orient,,,,,,,,,,,,,
1898,"创新的：creative, inventive；最初的，最早的：before",original,,,,,,,,,,,,,
1899,"传统的：established form, custom, or rules",orthodox,,,,,,,,,,,,,
1900,振动，摇晃：swing；犹豫，变化：vary,oscillate,,,,,,,,,,,,,
1901,"（使）硬化，（使）僵化：hardened, conventional, opposed to change",ossify,,,,,,,,,,,,,
1902,表面上的，佯装的：appearing to be true,ostensible,,,,,,,,,,,,,
1903,"卖弄炫耀的：conspicuous, pretentious",ostentatious,,,,,,,,,,,,,
1904,驱逐：exclude,ostracize,,,,,,,,,,,,,
1905,免职：remove from；驱逐：drive out,oust,,,,,,,,,,,,,
1906,友好的，外向的：extroverted,outgoing,,,,,,,,,,,,,
1907,结果，后果：traceable to a cause,outgrowth,,,,,,,,,,,,,
1908,"古怪的，奇异的：out of the ordinary, bizarre",outlandish,,,,,,,,,,,,,
1909,以谋略取胜：overcome,outmaneuver,,,,,,,,,,,,,
1910,过时的，废弃的：no longer usable,outmoded,,,,,,,,,,,,,
1911,开端，开始：beginning,outset,,,,,,,,,,,,,
1912,瞒骗，以智取胜：surpass cunning,outwit,,,,,,,,,,,,,
1913,专横傲慢的：arrogant；压倒一切的，（在力量或重要性上）势不可挡的；支配的，显著的：overwhelming in power,overbearing,,,,,,,,,,,,,
1914,（与…）部分重叠：same area,overlap,,,,,,,,,,,,,
1915,不顾：set aside,override,,,,,,,,,,,,,
1916,"使变黯淡：make dark, dim；（在重要性上）超越，超过：exceed in importance",overshadow,,,,,,,,,,,,,
1917,明显的，公开的：open,overt,,,,,,,,,,,,,
1918,"前言：introductory, preclude；序曲：introduction opera",overture,,,,,,,,,,,,,
1919,淹没：cover；（感情上、精神上）使无所适从，使难以忍受：subject to mental stress,overwhelm,,,,,,,,,,,,,
1920,十分激动的，非常不安的：agitation；（装饰、文风等）过分华丽的：excessively decorated,overwrought,,,,,,,,,,,,,
1921,矛盾修饰法：combination contradictory,oxymoron,,,,,,,,,,,,,
1922,使平静，安慰：ease the anger,pacify,,,,,,,,,,,,,
1923,夸张，废话：go beyond the facts,padding,,,,,,,,,,,,,
1924,欢乐颂：joyous song praise,paean,,,,,,,,,,,,,
1925,煞费苦心的：diligent care,painstaking,,,,,,,,,,,,,
1926,感到愉悦满足的：pleasure or contentment,palatable,,,,,,,,,,,,,
1927,宫殿般奢华的：ornateness,palatial,,,,,,,,,,,,,
1928,对话，交流：exchange of views；闲聊：profusely or idly,palaver,,,,,,,,,,,,,
1929,失去兴趣：interest attraction,pall,,,,,,,,,,,,,
1930,平息，减轻：less severe intense,palliate,,,,,,,,,,,,,
1931,无生气的，缺乏活力的：lacking radiance vitality；苍白无血色的：pale,pallid,,,,,,,,,,,,,
1932,繁荣的：prosperity,palmy,,,,,,,,,,,,,
1933,摸得到的：capable touched；明显的，易觉察的：obvious,palpable,,,,,,,,,,,,,
1934,（有节奏的）舒张收缩：expanding and contracting ,palpitation,,,,,,,,,,,,,
1935,欺骗，讨价还价：insincerely deceitfully,palter,,,,,,,,,,,,,
1936,无价值的，微不足道的：importance；让人厌恶的，让人鄙视的：loathing and disgust,paltry,,,,,,,,,,,,,
1937,严厉批评：harsh criticism,pan,,,,,,,,,,,,,
1938,万能药，万灵药：remedy for all ills,panacea,,,,,,,,,,,,,
1939,炫耀：flamboyance,panache,,,,,,,,,,,,,
1940,大范围流行的：widespread,pandemic,,,,,,,,,,,,,
1941,喧嚣，骚动：noise,pandemonium,,,,,,,,,,,,,
1942,赞颂之词，颂文：eulogistic,panegyric,,,,,,,,,,,,,
1943,全景的：complete view,panoramic,,,,,,,,,,,,,
1944,寓言：teach a basic truth,parable,,,,,,,,,,,,,
1945,典范，模范：pattern,paradigm,,,,,,,,,,,,,
1946,天堂，极乐世界：perfection and happiness；快乐，狂喜：pleasurable emotion,paradise,,,,,,,,,,,,,
1947,表面矛盾实际可能正确的话，悖论：opposed to commonsense,paradox,,,,,,,,,,,,,
1948,优秀模范：example；把…比作，显示相似：compare,paragon,,,,,,,,,,,,,
1949,最重要的：chief importance,paramount,,,,,,,,,,,,,
1950,多疑的，对他人极端恐惧和怀疑的：extreme fear of distrust,paranoid,,,,,,,,,,,,,
1951,转述，意译，改写；in different words,paraphrase,,,,,,,,,,,,,
1952,炽，烤，烤干：dry,parch,,,,,,,,,,,,,
1953,间断：interruption,parenthesis    ,,,,,,,,,,,,,
1954,被排斥或鄙视的人：despised or rejected,pariah,,,,,,,,,,,,,
1955,相称，同等，平等：being equal,parity,,,,,,,,,,,,,
1956,（以嘲笑原作作者的）模仿作品：imitated for ridicule；模仿（以嘲弄）：copy to make fun,parody,,,,,,,,,,,,,
1957,（感情、动作的）突发：outburst；（政治、社会领域呃）大动荡：disturbance,paroxysm,,,,,,,,,,,,,
1958,（机械地）模仿，复制：imitate without understanding,parrot,,,,,,,,,,,,,
1959,躲避（问题）：evade,parry   ,,,,,,,,,,,,,
1960,过度节俭的，吝啬的：stinginess,parsimonious,,,,,,,,,,,,,
1961,偏袒的，偏爱的：biased；部分的，不完整的：lacking,partial,,,,,,,,,,,,,
1962,详述：give details,particularize,,,,,,,,,,,,,
1963,跟随者，信徒：follows；（狂热。坚定的）拥护者，支持者：excessively devoted；偏袒的：one side,partisan,,,,,,,,,,,,,
1964,分割，划分：dividing,partition,,,,,,,,,,,,,
1965,（带嘲讽的）模仿：imitates with satirical intent；大杂烩：hodgepodge,pastiche,,,,,,,,,,,,,
1966,显而易见的，明显的：readily visible,patent,,,,,,,,,,,,,
1967,不正常的，病态的：markedly abnormal,pathological,,,,,,,,,,,,,
